customer_id,name,age,city,city_tier,occupation,true_monthly_income,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,conversion_probability,loan_converted,cashflow_cv,existing_emi_ratio
IDBI100537,Kai Chadha,49,Chennai,Tier 1,salaried,236305.13,243164.12,12,1,0.5854,Personal Loan,0.0474,0,0.3577,0.0967
IDBI100538,Dayamai Rao,34,Pune,Tier 1,salaried,65753.85,68864.96,7,1,0.462,Home Loan,0.0474,0,0.2832,0.0909
IDBI100539,Nirja Rout,56,Vadodara,Tier 2,salaried,133218.01,133879.07,78,0,0.6329,Home Loan,0.0911,0,0.3507,0.0
IDBI100540,Jeremiah Nadig,24,Mumbai,Tier 1,salaried,120402.91,120289.89,68,2,0.8972,Auto Loan,0.1301,0,0.376,0.1815
IDBI100541,Shivani Shukla,41,Chennai,Tier 1,gig_worker,50896.34,37503.74,24,2,0.8479,Home Loan,0.168,0,0.1445,0.1556
IDBI100542,Kabir Gopal,41,Indore,Tier 2,self_employed,153343.11,142412.9,52,1,0.4894,Home Loan,0.0392,0,0.336,0.1062
IDBI100543,Rachita Thakkar,27,Nagpur,Tier 2,salaried,200958.03,194204.24,17,0,0.6276,Auto Loan,0.0998,0,0.3578,0.0
IDBI100544,Jeet Vasa,39,Pune,Tier 1,self_employed,400000.0,373051.83,5,0,0.5812,Mortgage Loan,0.0356,0,0.3667,0.0
IDBI100545,Daksha Gala,34,Kolkata,Tier 1,salaried,132255.75,137481.18,145,1,0.7669,Auto Loan,0.168,0,0.3761,0.1029
IDBI100546,Ekantika Kar,38,Patna,Tier 2,self_employed,154165.38,134943.61,8,3,0.2792,Home Loan,0.0148,0,0.3179,0.1946
IDBI100547,Zilmil Mander,47,Ahmedabad,Tier 1,salaried,88974.23,88576.77,86,0,0.6526,Mortgage Loan,0.1091,0,0.3568,0.0
IDBI100548,Zashil Hegde,40,Ahmedabad,Tier 1,self_employed,319169.91,196571.8,65,2,0.2719,Mortgage Loan,0.0522,0,0.3064,0.1835
IDBI100549,Jeremiah Mitter,53,Bareilly,Tier 3,salaried,168190.32,166685.1,9,2,0.7526,Home Loan,0.0573,0,0.3564,0.1759
IDBI100550,Yadavi Ganguly,49,Hyderabad,Tier 1,self_employed,180398.64,169943.41,15,3,0.473,Personal Loan,0.0323,0,0.4078,0.1471
IDBI100551,Onveer Nazareth,36,Ujjain,Tier 3,salaried,127969.78,133859.8,42,2,0.2961,Home Loan,0.0148,0,0.3527,0.1669
IDBI100552,Ayush Bumb,27,Siliguri,Tier 3,salaried,48670.06,48422.44,30,1,0.4846,Home Loan,0.0573,0,0.3455,0.0859
IDBI100553,Alka Kade,43,Guwahati,Tier 2,salaried,51109.72,49279.2,8,0,0.5639,Personal Loan,0.063,0,0.2751,0.0
IDBI100554,Azaan Tank,39,Salem,Tier 3,gig_worker,80000.0,86851.76,27,1,0.3315,Auto Loan,0.0219,0,0.1872,0.1079
IDBI100555,Chasmum Subramanian,23,Bengaluru,Tier 1,salaried,171288.67,166125.05,24,3,0.8529,Mortgage Loan,0.1978,0,0.3403,0.1928
IDBI100556,Nidra Mishra,55,Delhi,Tier 1,salaried,54972.98,55681.61,4,1,0.7131,Home Loan,0.0356,0,0.3741,0.0884
IDBI100557,Elijah Bhasin,43,Agartala,Tier 3,salaried,110471.24,109325.08,119,1,0.5257,Auto Loan,0.0356,0,0.3511,0.1191
IDBI100558,Ria Sagar,51,Kolkata,Tier 1,salaried,122373.21,119341.45,27,1,0.7615,Home Loan,0.1301,0,0.3826,0.1008
IDBI100559,Ucchal Jani,43,Lucknow,Tier 2,self_employed,151531.91,113728.44,16,0,0.1405,Mortgage Loan,0.0293,0,0.1936,0.0
IDBI100560,Maanas Munshi,35,Ranchi,Tier 2,salaried,68851.6,67033.98,47,0,0.8116,Auto Loan,0.168,0,0.3613,0.0
IDBI100561,Hemani Rastogi,33,Guwahati,Tier 2,salaried,119965.19,117985.87,8,1,0.6507,Home Loan,0.063,0,0.3441,0.1019
IDBI100562,Kamala Varma,21,Nagpur,Tier 2,gig_worker,80000.0,52244.19,4,0,0.7252,Personal Loan,0.0832,1,0.1368,0.0
IDBI100563,Eiravati Khurana,34,Kochi,Tier 2,salaried,250000.0,245334.19,12,2,0.7056,Home Loan,0.0474,0,0.3719,0.206
IDBI100564,Jason Loke,45,Chennai,Tier 1,self_employed,101338.8,79120.03,57,1,0.3301,Home Loan,0.0356,0,0.2321,0.0976
IDBI100565,Yug Dhaliwal,44,Nagpur,Tier 2,self_employed,200719.19,147163.31,39,0,0.258,Auto Loan,0.0691,0,0.3337,0.0
IDBI100566,Chandresh Mannan,35,Guwahati,Tier 2,self_employed,112563.92,95071.25,42,1,0.5384,Mortgage Loan,0.0392,0,0.3001,0.1069
IDBI100567,Omya Kothari,63,Nagpur,Tier 2,salaried,215161.02,222633.49,20,0,0.3383,Personal Loan,0.0474,0,0.3541,0.0
IDBI100568,Falak Munshi,38,Bengaluru,Tier 1,self_employed,249884.64,214343.36,3,2,0.6383,Home Loan,0.0573,0,0.2013,0.1891
IDBI100569,Nathaniel Tara,33,Jaipur,Tier 2,salaried,63223.59,61950.72,72,3,0.8,Auto Loan,0.2142,1,0.3405,0.1838
IDBI100570,Wishi Morar,23,Mumbai,Tier 1,gig_worker,41684.12,39459.06,34,3,0.934,Personal Loan,0.1091,0,0.2599,0.1752
IDBI100571,Arin Chana,36,Jodhpur,Tier 3,self_employed,107198.82,99101.56,3,3,0.3159,Home Loan,0.0148,0,0.2507,0.2018
IDBI100572,Yashasvi Shankar,31,Ahmedabad,Tier 1,self_employed,212208.22,138580.79,9,2,0.6432,Home Loan,0.0356,1,0.3596,0.1497
IDBI100573,Tanveer Pandit,21,Coimbatore,Tier 2,self_employed,111498.01,84209.23,6,1,0.866,Auto Loan,0.1091,0,0.2162,0.1113
IDBI100574,Chandresh Manda,37,Jalandhar,Tier 3,salaried,58720.62,59278.74,3,1,0.5797,Auto Loan,0.0392,0,0.2842,0.0869
IDBI100575,Upma Mangal,37,Aligarh,Tier 3,self_employed,280227.15,228484.24,21,0,0.0823,Home Loan,0.0431,0,0.2786,0.0
IDBI100576,Hritik Sankar,27,Delhi,Tier 1,self_employed,193254.34,160067.4,51,0,0.1537,Personal Loan,0.0522,0,0.3288,0.0
IDBI100577,Aishani Pau,30,Siliguri,Tier 3,salaried,115336.68,111072.96,7,1,0.831,Home Loan,0.0759,0,0.3546,0.1058
IDBI100578,Jasmit Bath,29,Visakhapatnam,Tier 2,salaried,98386.68,95234.96,42,2,0.5622,Home Loan,0.0198,0,0.35,0.1814
IDBI100579,Charan Hayer,25,Salem,Tier 3,salaried,250000.0,261554.65,83,1,0.9661,Home Loan,0.3543,0,0.2788,0.0989
IDBI100580,Bhavya Borah,33,Hyderabad,Tier 1,gig_worker,18534.61,17106.46,3,3,0.7941,Mortgage Loan,0.0474,0,0.2074,0.2229
IDBI100581,Yamini Seshadri,38,Pune,Tier 1,salaried,87794.37,90518.66,5,2,0.4477,Home Loan,0.0266,0,0.2729,0.1599
IDBI100582,Jagat Dave,42,Ahmedabad,Tier 1,self_employed,146010.07,141100.81,12,0,0.4851,Home Loan,0.0356,0,0.3697,0.0
IDBI100583,Meera Prakash,49,Visakhapatnam,Tier 2,salaried,127765.58,123380.19,20,1,0.7947,Auto Loan,0.1091,0,0.3675,0.096
IDBI100584,Jasmit Dhawan,38,Jodhpur,Tier 3,salaried,115846.8,113806.68,5,3,0.6596,Mortgage Loan,0.0219,0,0.3538,0.1873
IDBI100585,Yashodhara Ratti,33,Bengaluru,Tier 1,salaried,250000.0,260364.61,3,2,0.554,Auto Loan,0.0241,0,0.35,0.1935
IDBI100586,Chakradev Barad,46,Kochi,Tier 2,salaried,162322.18,169124.1,82,1,0.6939,Auto Loan,0.0573,0,0.3529,0.1005
IDBI100587,Gauri Som,40,Mumbai,Tier 1,salaried,107337.26,102630.99,11,2,0.8165,Mortgage Loan,0.0691,0,0.3598,0.1713
IDBI100588,Manthan Varma,47,Delhi,Tier 1,salaried,171888.93,178888.99,48,2,0.7766,Auto Loan,0.1978,1,0.2746,0.1695
IDBI100589,Falak Nagar,36,Guwahati,Tier 2,self_employed,114505.21,80147.58,36,4,0.583,Home Loan,0.0474,0,0.1724,0.224
IDBI100590,Maya Mistry,33,Visakhapatnam,Tier 2,self_employed,295412.81,203420.5,3,1,0.43,Mortgage Loan,0.0293,0,0.3157,0.1081
IDBI100591,Yashica Upadhyay,35,Hyderabad,Tier 1,salaried,250000.0,250904.81,21,1,0.4274,Home Loan,0.0356,0,0.3741,0.1071
IDBI100592,Chandani Soman,21,Kanpur,Tier 2,salaried,248997.91,241616.0,6,2,0.7133,Mortgage Loan,0.0691,0,0.2854,0.1861
IDBI100593,Jyoti Narula,32,Aligarh,Tier 3,gig_worker,30686.49,17846.03,24,0,0.8188,Home Loan,0.1824,0,0.2244,0.0
IDBI100594,Omaja Morar,33,Chandigarh,Tier 2,salaried,173188.91,174669.43,13,0,0.6496,Home Loan,0.0691,1,0.3509,0.0
IDBI100595,Urvi Lanka,38,Vadodara,Tier 2,gig_worker,37728.33,32208.01,22,3,0.8373,Home Loan,0.1419,0,0.1568,0.2464
IDBI100596,Charan Srinivasan,39,Siliguri,Tier 3,salaried,118780.97,120730.47,20,4,0.8274,Auto Loan,0.0832,0,0.3554,0.1898
IDBI100597,Lajita Divan,31,Mumbai,Tier 1,salaried,250000.0,244602.6,6,1,0.3166,Home Loan,0.0241,0,0.3647,0.1099
IDBI100598,Azad Choudhary,53,Hyderabad,Tier 1,salaried,75763.05,72761.62,4,0,0.7263,Auto Loan,0.1192,1,0.2696,0.0
IDBI100599,Anirudh Sastry,30,Salem,Tier 3,salaried,80211.83,80146.66,3,3,0.618,Personal Loan,0.0474,0,0.2651,0.204
IDBI100600,Omya Doshi,40,Delhi,Tier 1,salaried,47880.33,50024.09,4,2,0.6298,Home Loan,0.0266,0,0.3705,0.1648
IDBI100601,Samar Roy,25,Patna,Tier 2,self_employed,235996.72,226161.52,3,0,0.6406,Mortgage Loan,0.0474,0,0.3987,0.0
IDBI100602,David Devi,24,Bengaluru,Tier 1,salaried,92985.82,92807.15,173,3,0.748,Auto Loan,0.0522,0,0.3592,0.1841
IDBI100603,Ekta Sridhar,34,Ahmedabad,Tier 1,self_employed,291213.98,216341.93,30,1,0.2893,Home Loan,0.0241,0,0.3545,0.0827
IDBI100604,Dipta Ghose,29,Kochi,Tier 2,self_employed,110977.56,89294.15,103,0,0.3116,Auto Loan,0.0293,0,0.4098,0.0
IDBI100605,Hema Pandya,40,Kolkata,Tier 1,self_employed,228759.17,177428.29,3,2,0.6479,Personal Loan,0.0573,0,0.3306,0.1784
IDBI100606,Veda Handa,37,Guwahati,Tier 2,self_employed,400000.0,377761.41,34,0,0.2642,Home Loan,0.0691,0,0.2025,0.0
IDBI100607,Arya Misra,21,Salem,Tier 3,salaried,119722.82,118209.12,8,2,0.4728,Mortgage Loan,0.0293,0,0.2627,0.1707
IDBI100608,Chameli Mani,47,Ahmedabad,Tier 1,salaried,201974.16,211678.42,24,0,0.4648,Auto Loan,0.1545,1,0.2744,0.0
IDBI100609,Vrinda Nadig,21,Pune,Tier 1,gig_worker,62672.23,54150.8,35,2,0.7158,Personal Loan,0.0691,0,0.1614,0.1922
IDBI100610,Ikshita Mahal,45,Ahmedabad,Tier 1,salaried,250000.0,248594.59,30,1,0.689,Mortgage Loan,0.0759,0,0.3628,0.1044
IDBI100611,Jairaj Raghavan,41,Bengaluru,Tier 1,salaried,133702.42,130057.98,6,3,0.8623,Home Loan,0.1419,0,0.2757,0.2175
IDBI100612,Hemani Dhingra,28,Moradabad,Tier 3,gig_worker,64546.37,62539.87,96,1,0.9561,Mortgage Loan,0.1545,0,0.181,0.1245
IDBI100613,Brijesh Mani,45,Jalandhar,Tier 3,self_employed,165774.68,133912.91,21,0,0.3998,Mortgage Loan,0.0474,0,0.3406,0.0
IDBI100614,Hiral Sathe,55,Ahmedabad,Tier 1,salaried,63242.86,60584.42,20,1,0.8628,Mortgage Loan,0.2497,0,0.2769,0.0944
IDBI100615,Varenya Kala,49,Patna,Tier 2,self_employed,274374.31,254398.19,31,1,0.6834,Home Loan,0.0911,0,0.2371,0.0975
IDBI100616,Anika Magar,35,Agartala,Tier 3,salaried,250000.0,248401.21,35,1,0.3384,Home Loan,0.0293,0,0.373,0.0996
IDBI100617,Ikbal Khatri,37,Hyderabad,Tier 1,salaried,123176.08,118295.54,60,0,0.5338,Home Loan,0.1091,0,0.2728,0.0
IDBI100618,Chandresh Wali,34,Ranchi,Tier 2,salaried,84265.61,88453.53,19,2,0.4296,Auto Loan,0.0323,0,0.2735,0.1676
IDBI100619,Viraj Ben,34,Kochi,Tier 2,salaried,110578.87,115843.21,10,1,0.4518,Auto Loan,0.018,0,0.3679,0.1005
IDBI100620,Odika Narayanan,38,Indore,Tier 2,salaried,197493.87,206392.82,70,1,0.4857,Home Loan,0.0522,0,0.3544,0.0969
IDBI100621,Harish Devan,51,Ahmedabad,Tier 1,salaried,160531.04,159292.84,26,2,0.7964,Home Loan,0.0998,0,0.3561,0.171
IDBI100622,Nakul Ray,44,Hyderabad,Tier 1,self_employed,135352.79,102816.17,140,1,0.3625,Mortgage Loan,0.0474,0,0.3074,0.1093
IDBI100623,Vansha Iyengar,30,Agartala,Tier 3,salaried,248851.03,256117.56,14,1,0.3402,Mortgage Loan,0.0293,0,0.3569,0.0987
IDBI100624,Ekani Mangal,34,Siliguri,Tier 3,salaried,48958.48,48106.06,23,4,0.8258,Home Loan,0.168,0,0.343,0.1754
IDBI100625,Gaurav Kata,46,Lucknow,Tier 2,self_employed,222716.0,157554.39,53,2,0.7999,Auto Loan,0.2142,0,0.2669,0.1489
IDBI100626,Parth Sahni,55,Chandigarh,Tier 2,self_employed,85627.74,65322.46,18,2,0.4227,Auto Loan,0.0219,0,0.2025,0.1783
IDBI100627,Balhaar Ranganathan,37,Indore,Tier 2,self_employed,310897.33,265870.75,52,4,0.533,Personal Loan,0.0431,0,0.3452,0.2138
IDBI100628,Quincy Mann,28,Hyderabad,Tier 1,salaried,100811.96,103815.59,29,0,0.7015,Mortgage Loan,0.0832,0,0.3706,0.0
IDBI100629,Aditya Misra,35,Indore,Tier 2,self_employed,258138.85,164515.75,48,4,0.3888,Mortgage Loan,0.0148,0,0.4491,0.215
IDBI100630,Gautami Mane,37,Bhopal,Tier 2,self_employed,314803.94,307499.41,3,1,0.3449,Personal Loan,0.0293,0,0.2511,0.0996
IDBI100631,Wakeeta Desai,38,Kolkata,Tier 1,self_employed,87908.39,84372.82,94,2,0.6062,Home Loan,0.0759,0,0.2843,0.1538
IDBI100632,Anjali Hans,37,Mysuru,Tier 2,salaried,250000.0,245868.38,42,3,0.8237,Personal Loan,0.1192,0,0.3578,0.2064
IDBI100633,Ganga Gaba,35,Vadodara,Tier 2,salaried,229965.45,225992.13,9,0,0.5688,Mortgage Loan,0.0431,1,0.3516,0.0
IDBI100634,Aarini Grewal,27,Lucknow,Tier 2,self_employed,203200.12,144689.39,5,1,0.5678,Home Loan,0.018,0,0.3665,0.0921
IDBI100635,Geetika Merchant,53,Bengaluru,Tier 1,salaried,188913.36,193098.02,3,4,0.2877,Mortgage Loan,0.018,0,0.3599,0.2131
IDBI100636,Parth Ravi,45,Udaipur,Tier 3,gig_worker,49654.58,52934.61,3,1,0.5671,Personal Loan,0.0198,0,0.1904,0.0876
IDBI100637,Yutika Narang,38,Nagpur,Tier 2,salaried,71979.2,70898.52,44,1,0.6176,Mortgage Loan,0.0431,0,0.3506,0.107
IDBI100638,Nandini Chandran,49,Pune,Tier 1,gig_worker,24246.02,14775.55,102,1,0.82,Home Loan,0.1192,0,0.191,0.0946
IDBI100639,Logan Sood,47,Chandigarh,Tier 2,salaried,182134.14,190803.98,13,2,0.4282,Home Loan,0.0474,0,0.2792,0.1513
IDBI100640,Yuvraj Ahuja,47,Bengaluru,Tier 1,gig_worker,57398.74,34300.99,69,3,0.7983,Auto Loan,0.1419,0,0.2166,0.1807
IDBI100641,Leela Keer,21,Moradabad,Tier 3,self_employed,151420.38,93884.54,74,0,0.6099,Home Loan,0.063,0,0.4008,0.0
IDBI100642,Amara Narayan,54,Hyderabad,Tier 1,salaried,53845.57,54033.35,75,2,0.6496,Personal Loan,0.0522,0,0.3504,0.1668
IDBI100643,Advay Lal,28,Delhi,Tier 1,salaried,110992.74,113067.5,12,1,0.8299,Home Loan,0.1301,0,0.3795,0.1075
IDBI100644,Warinder Bhatia,33,Visakhapatnam,Tier 2,salaried,245826.93,236249.38,22,0,0.6859,Auto Loan,0.0998,0,0.354,0.0
IDBI100645,Udyati Mohanty,21,Visakhapatnam,Tier 2,self_employed,275400.06,250854.86,12,4,0.548,Mortgage Loan,0.0198,0,0.4483,0.1679
IDBI100646,Nidra Thakkar,27,Kolkata,Tier 1,salaried,91199.01,87591.93,9,1,0.8356,Mortgage Loan,0.1824,0,0.347,0.1133
IDBI100647,Jacob Merchant,26,Ahmedabad,Tier 1,salaried,111379.75,110045.36,73,2,0.7096,Auto Loan,0.1419,0,0.2819,0.127
IDBI100648,Timothy Kanda,55,Rourkela,Tier 3,gig_worker,14316.27,11152.68,42,1,0.8317,Personal Loan,0.1192,0,0.1558,0.1018
IDBI100649,Vanya Dua,44,Mumbai,Tier 1,self_employed,209848.92,129552.09,15,0,0.1228,Auto Loan,0.0522,0,0.2521,0.0
IDBI100650,Kashvi Sagar,21,Hyderabad,Tier 1,salaried,167780.24,174978.36,17,1,0.8552,Mortgage Loan,0.1301,0,0.3563,0.0961
IDBI100651,Tejas Kota,33,Pune,Tier 1,self_employed,115182.54,90737.8,45,1,0.414,Personal Loan,0.0356,0,0.1994,0.1032
IDBI100652,Sanya Wable,39,Visakhapatnam,Tier 2,gig_worker,40092.36,40366.01,19,2,0.9328,Personal Loan,0.1419,0,0.1755,0.1543
IDBI100653,Faras Choudhury,41,Mysuru,Tier 2,salaried,135250.52,141396.95,4,4,0.472,Personal Loan,0.0134,0,0.3549,0.2047
IDBI100654,Yashasvi Jain,54,Guwahati,Tier 2,salaried,64125.24,64900.08,79,2,0.7497,Mortgage Loan,0.0431,0,0.3771,0.182
IDBI100655,Nitesh Narang,26,Mumbai,Tier 1,salaried,164864.85,159004.16,5,2,0.2666,Home Loan,0.0356,0,0.2713,0.1367
IDBI100656,Jackson Jha,32,Ranchi,Tier 2,salaried,95222.71,95201.35,15,1,0.5571,Mortgage Loan,0.0573,0,0.2814,0.1082
IDBI100657,Gavin Uppal,43,Salem,Tier 3,self_employed,100306.66,89763.53,43,1,0.3686,Home Loan,0.0293,0,0.1969,0.1055
IDBI100658,Christopher Setty,39,Guwahati,Tier 2,salaried,250000.0,247161.08,14,2,0.4884,Mortgage Loan,0.063,0,0.3381,0.1636
IDBI100659,Yochana Sagar,29,Pune,Tier 1,salaried,113968.28,113781.3,25,1,0.4826,Mortgage Loan,0.0691,0,0.2832,0.1071
IDBI100660,Dalbir Shere,44,Ahmedabad,Tier 1,salaried,107390.43,104435.98,26,2,0.5216,Home Loan,0.0522,0,0.3488,0.2144
IDBI100661,Anthony Randhawa,50,Mumbai,Tier 1,salaried,196291.86,201840.08,21,2,0.4317,Mortgage Loan,0.0356,0,0.3782,0.1425
IDBI100662,Aarush Kamdar,39,Kolkata,Tier 1,salaried,153393.46,152635.43,12,1,0.7588,Auto Loan,0.1301,0,0.3532,0.1053
IDBI100663,Chakradev Sampath,42,Indore,Tier 2,self_employed,303391.78,246595.42,59,1,0.3619,Personal Loan,0.0198,0,0.3703,0.0799
IDBI100664,Devansh Bhasin,49,Guwahati,Tier 2,salaried,70684.0,73226.26,10,1,0.7558,Mortgage Loan,0.1545,1,0.3476,0.1013
IDBI100665,Urmi Balay,29,Rourkela,Tier 3,salaried,226059.83,217882.69,121,1,0.7459,Auto Loan,0.168,0,0.2711,0.1033
IDBI100666,Nilima Gole,54,Ranchi,Tier 2,self_employed,117851.87,103142.21,56,1,0.6474,Mortgage Loan,0.063,0,0.28,0.0971
IDBI100667,Osha Prasad,35,Pune,Tier 1,salaried,162387.2,169292.95,5,3,0.3893,Home Loan,0.0266,0,0.3477,0.2023
IDBI100668,Saumya Purohit,31,Vadodara,Tier 2,self_employed,400000.0,399225.51,18,2,0.1199,Personal Loan,0.009,0,0.4007,0.1626
IDBI100669,Faris Zacharia,45,Hyderabad,Tier 1,salaried,115733.86,113008.87,25,3,0.7269,Mortgage Loan,0.0832,0,0.2721,0.18
IDBI100670,Ijaya Dani,43,Patna,Tier 2,self_employed,298879.66,297251.62,27,0,0.509,Mortgage Loan,0.0911,0,0.2587,0.0
IDBI100671,Maya Wadhwa,30,Nagpur,Tier 2,salaried,68031.93,68959.7,50,1,0.4911,Auto Loan,0.0573,0,0.2703,0.0987
IDBI100672,Udant Aggarwal,52,Indore,Tier 2,salaried,207283.07,213729.89,70,2,0.3762,Mortgage Loan,0.063,0,0.2751,0.1623
IDBI100673,Chanchal Sheth,35,Visakhapatnam,Tier 2,self_employed,354831.08,281222.46,3,1,0.4438,Auto Loan,0.0293,0,0.3349,0.095
IDBI100674,Ladli Karpe,49,Patna,Tier 2,salaried,70342.74,73232.41,6,1,0.5357,Personal Loan,0.018,0,0.3811,0.0937
IDBI100675,Triveni Pal,24,Mumbai,Tier 1,self_employed,72485.12,59894.5,16,1,0.6034,Personal Loan,0.0356,0,0.3563,0.0975
IDBI100676,Anya Gulati,39,Visakhapatnam,Tier 2,salaried,185512.47,189771.96,3,3,0.8359,Auto Loan,0.0832,0,0.3877,0.1929
IDBI100677,Azad Saini,34,Kolkata,Tier 1,self_employed,125861.7,122763.9,4,0,0.8618,Mortgage Loan,0.2891,0,0.1717,0.0
IDBI100678,Wridesh Jhaveri,33,Kochi,Tier 2,salaried,129648.21,136124.2,64,2,0.5418,Auto Loan,0.0266,0,0.352,0.19
IDBI100679,Harrison Bandi,28,Kochi,Tier 2,gig_worker,23388.61,15251.73,14,1,0.5814,Personal Loan,0.0293,0,0.1734,0.0919
IDBI100680,Chanakya Konda,39,Pune,Tier 1,salaried,211392.21,214920.46,9,2,0.3887,Home Loan,0.0392,0,0.2748,0.2169
IDBI100681,Neelima Sarna,34,Chandigarh,Tier 2,salaried,71064.32,70960.17,63,2,0.5272,Home Loan,0.0266,1,0.3716,0.1538
IDBI100682,Teerth Bhalla,35,Bengaluru,Tier 1,salaried,52243.16,52092.23,61,0,0.7778,Home Loan,0.2497,0,0.354,0.0
IDBI100683,Yahvi Mann,33,Ahmedabad,Tier 1,self_employed,361929.16,221806.05,37,4,0.4593,Home Loan,0.0522,0,0.3475,0.1743
IDBI100684,Eiravati Nagi,35,Bengaluru,Tier 1,gig_worker,51139.86,46196.7,3,4,0.7592,Auto Loan,0.1192,0,0.1615,0.2032
IDBI100685,Chasmum Dhar,21,Mumbai,Tier 1,salaried,250000.0,252983.78,9,0,0.55,Mortgage Loan,0.1091,0,0.2782,0.0
IDBI100686,Odika Mital,37,Mysuru,Tier 2,salaried,148137.93,145422.81,10,0,0.8253,Mortgage Loan,0.1192,0,0.3556,0.0
IDBI100687,Darsh Gill,33,Rourkela,Tier 3,salaried,177352.29,173871.24,146,1,0.5793,Home Loan,0.0759,0,0.283,0.1083
IDBI100688,Warhi Batta,58,Mumbai,Tier 1,self_employed,151396.48,136698.64,9,0,0.5129,Home Loan,0.0522,0,0.2277,0.0
IDBI100689,Lakshmi Vohra,34,Lucknow,Tier 2,self_employed,149567.3,147897.89,34,3,0.656,Home Loan,0.0759,0,0.1655,0.2335
IDBI100690,Omaja Rege,39,Pune,Tier 1,self_employed,131422.69,87879.41,3,1,0.3789,Mortgage Loan,0.011,0,0.4269,0.1034
IDBI100691,Charita Puri,43,Kanpur,Tier 2,self_employed,400000.0,398960.25,9,2,0.5064,Mortgage Loan,0.0134,0,0.4072,0.1708
IDBI100692,Urvashi Khosla,29,Ahmedabad,Tier 1,salaried,126145.55,127721.4,54,3,0.8037,Auto Loan,0.1978,0,0.3459,0.2002
IDBI100693,Charita Dhawan,28,Kanpur,Tier 2,salaried,160672.5,166037.62,29,2,0.6455,Home Loan,0.0323,0,0.3508,0.1703
IDBI100694,Dalbir Sachar,27,Jaipur,Tier 2,salaried,140400.55,136784.1,7,0,0.2655,Mortgage Loan,0.0474,0,0.2735,0.0
IDBI100695,Krish Rama,26,Indore,Tier 2,salaried,250000.0,249869.86,68,1,0.7161,Auto Loan,0.0832,0,0.3517,0.0896
IDBI100696,Aadhya Jani,47,Pune,Tier 1,gig_worker,70865.08,43998.49,9,1,0.9121,Auto Loan,0.1545,0,0.1633,0.0989
IDBI100697,Farhan Sengupta,33,Kolkata,Tier 1,salaried,153876.89,151279.66,4,4,0.605,Auto Loan,0.0573,0,0.3496,0.2341
IDBI100698,George Wason,31,Hyderabad,Tier 1,salaried,250000.0,257260.19,7,1,0.6878,Mortgage Loan,0.0522,0,0.3546,0.1036
IDBI100699,Charan Loyal,49,Siliguri,Tier 3,salaried,105547.99,106034.55,8,1,0.6272,Mortgage Loan,0.0293,0,0.3576,0.1081
IDBI100700,Balveer Bora,36,Bhopal,Tier 2,gig_worker,49829.55,45248.51,39,2,0.9305,Personal Loan,0.1419,0,0.1341,0.1569
IDBI100701,Teerth Srinivas,29,Bhopal,Tier 2,gig_worker,80000.0,79848.78,16,1,0.8636,Personal Loan,0.1192,0,0.207,0.103
IDBI100702,Gaurangi Mitter,36,Guwahati,Tier 2,salaried,243167.18,242779.06,137,2,0.3685,Home Loan,0.0293,1,0.3575,0.1634
IDBI100703,Siddharth Gupta,28,Salem,Tier 3,salaried,158256.94,157906.83,9,1,0.8356,Home Loan,0.0759,0,0.3726,0.0936
IDBI100704,Varenya Kibe,23,Rourkela,Tier 3,self_employed,137227.62,120430.53,6,1,0.3385,Mortgage Loan,0.0198,0,0.255,0.0959
IDBI100705,Mekhala Khatri,34,Chennai,Tier 1,self_employed,193306.49,153724.46,94,2,0.6451,Home Loan,0.1091,0,0.259,0.1544
IDBI100706,Barkha Rai,36,Pune,Tier 1,self_employed,163981.53,137846.05,33,2,0.5746,Mortgage Loan,0.0356,0,0.3384,0.1588
IDBI100707,Jagrati Morar,39,Agartala,Tier 3,self_employed,291867.73,204799.83,71,1,0.3269,Personal Loan,0.0573,0,0.316,0.0991
IDBI100708,Jagvi Varghese,43,Ranchi,Tier 2,salaried,140239.86,140125.02,6,1,0.7476,Home Loan,0.0293,0,0.356,0.0987
IDBI100709,Unnati Chaudhari,22,Shimla,Tier 3,self_employed,139995.91,136523.33,62,1,0.4495,Mortgage Loan,0.0392,0,0.3371,0.1041
IDBI100710,Ekaja Jani,40,Ahmedabad,Tier 1,self_employed,163713.11,153147.54,3,1,0.6059,Home Loan,0.0522,0,0.3046,0.084
IDBI100711,Dhriti Sachdev,59,Mumbai,Tier 1,salaried,49467.18,50425.56,51,2,0.3598,Auto Loan,0.0392,0,0.344,0.1623
IDBI100712,Timothy Dhingra,28,Chandigarh,Tier 2,gig_worker,40336.34,26261.9,16,0,0.7784,Personal Loan,0.2689,0,0.1796,0.0
IDBI100713,Advika Sahni,27,Mumbai,Tier 1,self_employed,80646.72,65292.8,30,2,0.1917,Home Loan,0.0163,0,0.2207,0.1705
IDBI100714,Michael Hayre,25,Bhopal,Tier 2,self_employed,142740.2,99620.64,3,1,0.3758,Personal Loan,0.0198,0,0.2759,0.0904
IDBI100715,Victor Raghavan,32,Nagpur,Tier 2,salaried,113220.79,113544.94,32,1,0.3787,Home Loan,0.0431,0,0.2787,0.0994
IDBI100716,Xalak Nazareth,56,Delhi,Tier 1,salaried,145375.4,146190.33,14,2,0.4507,Home Loan,0.0522,0,0.2776,0.1736
