customer_id,name,city,age,city_tier,occupation,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,true_monthly_income,loan_converted,conversion_probability,cashflow_cv_label,existing_emi_ratio_label,monthly_credit_mean,monthly_credit_std,cashflow_cv,has_salary_credit,salary_regularity_score,estimated_salary,avg_monthly_income_proxy,avg_monthly_emi,emi_count,emi_to_income_ratio,recency_score,frequency_score,monetary_score,spend_concentration_hhi,has_auto_spend,has_realestate_spend,has_wedding_spend,has_education_spend,has_home_improvement_spend,has_jewellery_spend,total_monthly_debit,total_debit,avg_app_logins,avg_emi_calc_views,avg_loan_page_visits,total_product_views,engagement_trend,digital_engagement_composite,occupation_encoded,city_tier_encoded,interest_personal_loan,interest_home_loan,interest_mortgage_loan,interest_auto_loan,lead_score,lead_score_raw,estimated_income,income_confidence_band,income_deviation_pct,income_deviation_flag,loan_readiness_score,eligible_loan_amount,risk_flag_count,recommendation,explanation_summary
IDBI101185,Qadim Comar,Ranchi,32,Tier 2,self_employed,175958.98,16,2,0.3209,Home Loan,176984.12,0,0.001,0.2562,0.189,208675.94083333333,53465.837779034606,0.2562146722114796,0,0.6136,75601.92,208675.94083333333,33455.015,1.8333333333333333,0.16032042250007186,1.0,0.35564853556485354,0.4032064767766432,0.1109,0,1,0,1,0,0,209406.83,2512881.91,7.333333333333333,0.9166666666666666,1.6666666666666667,1,0.0,0.31210402989796726,1,1,0,1,0,0,0.0,0.0,176983.45,High,-0.6,0,45.2,5322000.0,0,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101186,Mugdha Shan,Kochi,35,Tier 2,gig_worker,30086.23,12,2,0.79,Home Loan,29476.09,0,0.0479,0.1137,0.1697,31863.595833333336,3621.665527261428,0.11366154486157239,0,0.6984,5241.75,31863.595833333336,5002.045,1.6666666666666667,0.1569830670136492,0.8461538461538461,0.8075313807531381,0.047337931208730866,0.104,0,0,0,1,0,0,25761.08,309132.96,17.75,2.9166666666666665,3.4166666666666665,13,0.1167,0.7089732237206359,0,1,0,1,0,0,32.7,0.3272167137500986,29724.99,High,1.2,0,59.1,965000.0,0,Review Required,Active digital banking engagement (score: 0.71) + Frequent app usage (17.8 logins/month) + Frequent loan product page visits (3.4/month) indicate interest → strong Home Loan intent
IDBI101187,Lekha Sridhar,Ranchi,21,Tier 2,gig_worker,30993.0,3,2,0.6443,Personal Loan,29448.63,0,0.0023,0.1547,0.1813,30161.51833333333,4666.382367479573,0.15471311211552868,0,0.6914,5861.73,30161.51833333333,5338.8275,1.75,0.1770079158813347,1.0,0.7615062761506276,0.04391217581609203,0.2893,0,0,0,1,0,0,45542.64,546511.6699999999,13.166666666666666,2.4166666666666665,2.4166666666666665,1,0.0549,0.549997061417385,0,1,1,0,0,0,10.4,0.10351574994479484,27895.1,High,11.1,0,47.5,387000.0,1,Review Required,Diversified spending across categories + Active digital banking engagement (score: 0.55) → strong Personal Loan intent
IDBI101188,Ojas Chowdhury,Pune,35,Tier 1,salaried,175603.76,28,3,0.7069,Auto Loan,171499.16,0,0.0475,0.3782,0.1983,229382.73,86744.21512774844,0.3781636705071408,1,1.0,229382.73,172037.04750000002,34015.14666666667,1.9166666666666667,0.19771989324954362,0.7692307692307692,0.34309623430962344,0.32946372039981214,0.1321,1,0,0,1,0,0,192921.75,2315060.97,13.833333333333334,2.25,3.5833333333333335,9,0.1327,0.6156680370560785,2,2,0,0,0,1,6.7,0.06666666666666667,171405.45,High,2.4,0,47.1,2000000.0,1,Review Required,Active digital banking engagement (score: 0.62) + Frequent loan product page visits (3.6/month) indicate interest + Frequent app usage (13.8 logins/month) → strong Auto Loan intent
IDBI101189,Daniel Dutta,Bilaspur,42,Tier 3,gig_worker,58923.41,22,3,0.8019,Auto Loan,80000.0,0,0.1256,0.1723,0.1982,87629.64166666666,15094.387965156771,0.17225207906902246,0,0.6446,16969.47,87629.64166666666,15855.075833333334,2.0,0.18093279319393163,0.8461538461538461,0.8284518828451883,0.15957772771604983,0.1461,1,0,0,1,0,0,105028.82,1260345.8299999998,16.25,2.6666666666666665,4.416666666666667,3,0.1017,0.725249938108044,0,0,0,0,0,1,6.0,0.05960421850930205,79928.29,High,-26.3,1,48.1,986000.0,1,Review Required,Active digital banking engagement (score: 0.73) + Frequent loan product page visits (4.4/month) indicate interest → strong Auto Loan intent
IDBI101190,Omaja Subramanian,Kochi,42,Tier 2,gig_worker,78044.37,24,2,0.5228,Personal Loan,80000.0,0,0.0017,0.1185,0.1616,85463.24166666667,10127.107637061696,0.11849664767644291,0,0.6379,16135.56,85463.24166666667,12930.668333333333,1.75,0.15130093454408128,1.0,0.7573221757322176,0.15521743479013267,0.1037,0,0,0,1,0,0,70721.61,848659.37,7.333333333333333,2.5,2.5833333333333335,4,0.0517,0.4875281256426481,0,1,1,0,0,0,0.0,0.0,77550.01,High,0.6,0,48.0,1162000.0,0,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI101191,Pratyush Raghavan,Ahmedabad,31,Tier 1,salaried,147516.36,34,1,0.4271,Auto Loan,145465.98,0,0.001,0.3627,0.0995,174307.71899999998,63214.91915289256,0.3626627639645297,1,1.0,174307.72,145256.4325,14471.224166666667,1.0,0.0996253585304504,1.0,0.20920502092050208,0.2755626282025212,0.088,1,0,0,1,0,0,120278.77,1443345.27,8.666666666666666,1.1666666666666667,1.3333333333333333,5,-0.209,0.31989683223918375,2,2,0,0,0,1,0.0,0.0,146186.9,High,0.9,0,47.0,2000000.0,1,Review Required,Consistent monthly credit amounts → strong Auto Loan intent
IDBI101192,Ayush De,Jalandhar,48,Tier 3,gig_worker,25211.44,22,1,0.7672,Personal Loan,44596.06,0,0.0059,0.2288,0.0983,47335.34666666667,10832.041441246372,0.22883621234518697,0,0.6323,8884.44,47335.34666666667,4382.613333333334,1.0,0.09258648434953894,0.6923076923076923,0.6150627615062761,0.078477778748491,0.1307,0,0,0,1,0,0,41070.19,492842.27999999997,16.75,2.8333333333333335,2.75,7,-0.082,0.6417723453689789,0,0,1,0,0,0,13.4,0.13413587140987296,43738.48,High,-42.4,1,51.8,786000.0,1,Review Required,Active digital banking engagement (score: 0.64) + Frequent app usage (16.8 logins/month) + Active use of EMI calculator (2.8/month) shows purchase intent → strong Personal Loan intent
IDBI101193,Vinaya Chowdhury,Mumbai,35,Tier 1,self_employed,100290.21,29,2,0.3561,Mortgage Loan,116490.87,0,0.001,0.3615,0.1691,141872.23500000002,51292.64496718192,0.36154110751255814,0,0.5314,53361.91,141872.23500000002,19699.326666666664,1.6666666666666667,0.13885258568504727,0.8461538461538461,0.41422594142259417,0.26875128568998585,0.1311,0,0,0,1,1,0,130777.46,1569329.48,7.083333333333333,0.75,0.8333333333333334,2,-0.1,0.24411734754409556,1,2,0,0,1,0,0.0,0.0,117559.68,High,-14.7,0,45.6,3180000.0,1,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101194,Ridhi Batra,Delhi,33,Tier 1,salaried,170431.01,38,0,0.6991,Home Loan,173426.83,0,0.0067,0.3592,0.0,208155.495,74779.16579584306,0.3592466573887135,1,1.0,208155.5,173462.9125,0.0,0.0,0.0,0.9230769230769231,0.20920502092050208,0.3323335454888137,0.119,0,1,0,1,0,0,140605.57,1687266.86,11.083333333333334,1.8333333333333333,2.75,8,0.1842,0.502650169461362,2,2,0,1,0,0,7.6,0.0761904761904762,173514.4,High,-1.8,0,52.3,8997000.0,1,Review Required,Active digital banking engagement (score: 0.50) + Low existing EMI burden (0% of income) + Long banking relationship (38 months) with IDBI Bank → strong Home Loan intent
IDBI101195,Advika Murthy,Nagpur,35,Tier 2,salaried,132073.53,16,2,0.5737,Auto Loan,128770.77,0,0.0059,0.351,0.1842,154317.574,54171.45399281806,0.3510387870199285,1,1.0,154317.57,128597.97833333333,23724.645,1.6666666666666667,0.1844869204592343,1.0,0.45188284518828453,0.24203431401325237,0.2083,1,0,0,1,0,0,192427.14,2309125.67,11.166666666666666,1.4166666666666667,2.6666666666666665,5,0.274,0.4716530174800284,2,1,0,0,0,1,9.8,0.09778755915796632,128453.97,High,2.8,0,46.8,1692000.0,1,Review Required,Diversified spending across categories + Highly regular income credit pattern (100% regularity) → strong Auto Loan intent
IDBI101196,Udarsh Nigam,Kochi,34,Tier 2,salaried,205287.55,74,2,0.9501,Home Loan,202571.31,0,0.3033,0.3498,0.1708,242893.686,84956.16374438252,0.3497668677331634,1,1.0,242893.69,202411.405,34596.831666666665,1.8333333333333333,0.17092333145292216,0.6923076923076923,0.2803347280334728,0.3905979043623903,0.0972,0,1,0,1,0,0,184313.72,2211764.63,19.416666666666668,3.1666666666666665,2.9166666666666665,18,-0.0719,0.7128719926046033,2,1,0,1,0,0,11.5,0.11477663230240549,202897.06,High,1.2,0,55.0,6534000.0,1,Review Required,Active digital banking engagement (score: 0.71) + Frequent app usage (19.4 logins/month) + Frequent loan product page visits (2.9/month) indicate interest → strong Home Loan intent
IDBI101197,Rachita Kothari,Kochi,21,Tier 2,self_employed,167824.75,3,2,0.2524,Auto Loan,227409.49,0,0.001,0.3406,0.1438,271384.26333333337,92441.26195537028,0.34062867470626834,0,0.5243,97547.13,271384.26333333337,32692.977499999997,1.6666666666666667,0.12046747699531925,0.7692307692307692,0.5648535564853556,0.5294189283058541,0.1084,0,0,0,1,0,0,165083.09,1980997.03,4.75,0.75,1.0833333333333333,4,0.1212,0.23801308174483904,1,1,0,0,0,1,0.0,0.0,240996.52,High,-30.4,1,42.3,2000000.0,3,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI101198,Hiral Rajan,Chennai,30,Tier 1,self_employed,46875.03,167,1,0.2076,Personal Loan,47380.92,0,0.001,0.393,0.1123,62016.95818181818,24374.35863930529,0.3930273163002574,0,0.7209,21282.72,56848.878333333334,5319.156666666667,1.0,0.09356660716290298,0.7692307692307692,0.42677824267782427,0.09762557455104624,0.103,0,0,0,1,0,0,37800.02,453600.28,4.583333333333333,0.9166666666666666,1.0,3,-0.1389,0.23085605592027209,1,2,1,0,0,0,0.0,0.0,47287.32,High,-0.9,0,51.2,824000.0,1,Review Required,Long banking relationship (167 months) with IDBI Bank → strong Personal Loan intent
IDBI101199,Chatura Apte,Nagpur,65,Tier 2,self_employed,187682.59,41,0,0.266,Mortgage Loan,226849.39,0,0.001,0.3202,0.0,262280.505,83977.47753120026,0.3201819270982426,0,0.7403,103385.59,262280.505,0.0,0.0,0.0,0.8461538461538461,0.32217573221757323,0.5110958794413356,0.1067,0,0,0,1,0,0,161669.68,1940036.13,5.666666666666667,0.6666666666666666,0.9166666666666666,4,-0.025,0.22721276101399984,1,1,0,0,1,0,0.0,0.0,231185.77,High,-18.8,0,50.1,7500000.0,1,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101200,Yashasvi Singh,Delhi,21,Tier 1,self_employed,236590.61,11,2,0.6646,Mortgage Loan,260103.63,0,0.001,0.4345,0.1714,320935.0675,139435.67753749006,0.4344669425614889,0,0.5963,128663.44,320935.0675,44573.35833333334,1.6666666666666667,0.13888590823230415,0.8461538461538461,0.41422594142259417,0.629149366305034,0.105,0,0,0,1,1,0,301760.52,3621126.2399999998,13.583333333333334,1.9166666666666667,2.3333333333333335,8,0.0319,0.5114378972553983,1,2,0,0,1,0,1.2,0.012345679012345678,260587.0,Low,-9.2,0,26.6,6961000.0,3,Not Recommended,Frequent app usage (13.6 logins/month) → strong Mortgage Loan intent
IDBI101201,Noah Borde,Rourkela,40,Tier 3,self_employed,165111.91,19,2,0.2276,Home Loan,181476.74,0,0.001,0.1342,0.1589,225408.47833333336,30250.75981746148,0.13420417919119595,0,0.5881,94615.69,225408.4783333333,28835.781666666666,1.75,0.12792678376553523,0.8461538461538461,0.5439330543933054,0.4368838977948734,0.1046,0,0,0,1,0,0,152507.93,1830095.14,5.083333333333333,0.4166666666666667,1.25,2,-0.3478,0.20286713339397294,1,0,0,1,0,0,0.0,0.0,181570.22,High,-9.1,0,47.4,6092000.0,0,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101202,Ekani Khosla,Delhi,42,Tier 1,salaried,78357.01,83,1,0.516,Personal Loan,77513.15,0,0.001,0.347,0.1,93300.08099999999,32378.58989288187,0.34703710378217006,1,1.0,93300.08,77750.06749999999,7751.254166666666,1.0,0.09969450080113007,0.3846153846153846,0.35564853556485354,0.13969320161284143,0.0968,0,0,0,1,0,0,57699.73,692396.8099999999,11.083333333333334,1.5,2.5833333333333335,5,-0.0706,0.455003254567745,2,2,1,0,0,0,0.7,0.007017543859649123,76768.08,High,2.1,0,51.8,1377000.0,1,Review Required,Highly regular income credit pattern (100% regularity) → strong Personal Loan intent
IDBI101203,Arunima Bedi,Guwahati,39,Tier 2,self_employed,268860.76,23,2,0.5231,Personal Loan,400000.0,0,0.001,0.3315,0.1136,495512.145,164271.9961429167,0.33151961622033843,0,0.4868,185142.64,495512.145,45441.20333333333,1.4166666666666667,0.09170552889946487,1.0,0.48535564853556484,0.9805190099768135,0.0887,0,0,1,1,0,0,318075.3,3816903.61,8.916666666666666,1.6666666666666667,1.9166666666666667,6,0.1311,0.4113579294866725,1,1,1,0,0,0,1.6,0.01602655286865813,393709.75,High,-31.7,1,45.3,2500000.0,2,Review Required,"Healthy monthly spending of ₹318,075 indicates active lifestyle → strong Personal Loan intent"
IDBI101204,Kritika Rau,Kochi,27,Tier 2,self_employed,167615.04,11,0,0.5256,Home Loan,168506.4,0,0.0036,0.2498,0.0,197412.99083333334,49310.270045239144,0.24978229566902982,0,0.7271,74711.49,197412.99083333334,0.0,0.0,0.0,1.0,0.40585774058577406,0.3805376431309828,0.2596,0,1,0,1,0,0,209601.75,2515220.9899999998,9.833333333333334,0.6666666666666666,2.25,13,0.0423,0.3613398427983865,1,1,0,1,0,0,6.4,0.06436251920122887,169234.81,High,-1.0,0,48.4,8775000.0,1,Review Required,Diversified spending across categories + Low existing EMI burden (0% of income) → strong Home Loan intent
IDBI101205,Farhan Sharaf,Delhi,48,Tier 1,salaried,191471.64,6,2,0.82,Mortgage Loan,199039.55,0,0.072,0.3515,0.1594,239747.27199999997,84270.32971473566,0.35149651135440524,1,1.0,239747.27,199789.3933333333,31719.373333333333,1.5833333333333333,0.1587640505039824,1.0,0.2594142259414226,0.38532060611560337,0.0947,0,0,0,1,1,0,184081.39,2208976.68,15.416666666666666,2.25,3.5833333333333335,6,0.4255,0.6514976281341454,2,2,0,0,1,0,11.1,0.11128200864649151,200229.6,High,-4.4,0,46.0,5591000.0,2,Review Required,Active digital banking engagement (score: 0.65) + Frequent loan product page visits (3.6/month) indicate interest → strong Mortgage Loan intent
IDBI101206,Sara Chakrabarti,Patna,28,Tier 2,self_employed,226180.02,7,3,0.536,Home Loan,316661.89,0,0.001,0.3827,0.1268,368703.2916666667,141113.78647359862,0.38272993396862665,0,0.757,105650.69,368703.2916666667,40139.791666666664,1.5,0.10886746219492886,0.9230769230769231,0.41422594142259417,0.7252920222861741,0.0915,0,1,0,1,0,0,279622.05,3355464.6,10.666666666666666,1.25,2.0,6,0.0541,0.40370061021909354,1,1,0,1,0,0,0.0,0.0,310468.12,High,-27.1,1,42.0,10000000.0,3,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101207,Sanya Mutti,Bengaluru,39,Tier 1,salaried,103000.16,9,2,0.5328,Home Loan,101662.92,0,0.001,0.3817,0.1836,136017.07333333333,51919.44186833147,0.3817126820623019,1,1.0,136017.07,102012.805,18663.826666666664,1.8333333333333333,0.18295572469227434,0.46153846153846156,0.3054393305439331,0.18852658542221884,0.1101,0,0,0,1,0,0,84929.33,1019151.91,9.416666666666666,2.0,2.1666666666666665,6,-0.1948,0.4413487941944159,2,2,0,1,0,0,0.0,0.0,102684.42,High,0.3,0,40.9,3174000.0,2,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101208,Widisha Badami,Chandigarh,40,Tier 2,salaried,68309.7,12,2,0.5169,Home Loan,66924.38,0,0.001,0.3501,0.149,79792.58899999999,27934.21724525135,0.3500853599981742,1,1.0,79792.59,66493.82416666667,9969.03,1.5833333333333333,0.14992414897077722,1.0,0.3054393305439331,0.11703786641216955,0.2644,0,1,0,1,0,0,110712.35,1328548.21,9.0,2.0,2.4166666666666665,7,-0.1233,0.4534100860159772,2,1,0,1,0,0,0.7,0.007017543859649123,67416.44,High,1.3,0,43.0,2347000.0,1,Review Required,Diversified spending across categories + Highly regular income credit pattern (100% regularity) → strong Home Loan intent
IDBI101209,Netra Sachar,Indore,23,Tier 2,self_employed,199290.89,40,1,0.4125,Mortgage Loan,287178.18,0,0.0011,0.2561,0.0958,356823.98666666663,91387.82615891803,0.2561145819053066,0,0.5297,134209.81,356823.98666666663,27510.650833333333,1.0,0.07709865889434414,0.9230769230769231,0.38493723849372385,0.7013826567228838,0.092,0,0,0,1,1,0,217480.33,2609763.99,6.25,1.1666666666666667,1.8333333333333333,5,0.425,0.34737982480423957,1,1,0,0,1,0,4.5,0.04482758620689655,290994.78,High,-31.5,1,51.2,7500000.0,1,Review Required,Increasing digital engagement trend (+42%) → strong Mortgage Loan intent
IDBI101210,Aadi Chand,Mumbai,32,Tier 1,salaried,135452.21,9,0,0.5095,Personal Loan,136425.67,0,0.001,0.3491,0.0,163588.667,57103.33606429663,0.34906657723604184,1,1.0,163588.67,136323.88916666666,0.0,0.0,0.0,1.0,0.18828451882845187,0.25758418215987816,0.0954,0,0,1,1,0,0,99408.93,1192907.22,9.25,0.8333333333333334,2.1666666666666665,6,0.1406,0.36652660879538085,2,2,1,0,0,0,0.7,0.007017543859649123,135610.1,High,-0.1,0,44.3,2500000.0,2,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI101211,Yashoda Jhaveri,Mathura,47,Tier 3,salaried,45996.58,66,3,0.5874,Home Loan,46669.74,0,0.0027,0.2719,0.1843,50788.726363636364,13806.934691807066,0.2718503825623108,1,1.0,50788.73,46556.3325,8599.984166666667,1.75,0.18472211415421666,0.8461538461538461,0.26778242677824265,0.07690986425435054,0.1072,0,1,0,1,0,0,47729.31,572751.77,11.416666666666666,2.25,2.1666666666666665,7,-0.0122,0.4963935296211342,2,0,0,1,0,0,0.0,0.0,47517.36,High,-3.2,0,52.0,1473000.0,0,Review Required,Active digital banking engagement (score: 0.50) → strong Home Loan intent
IDBI101212,Harita Patla,Bhopal,38,Tier 2,gig_worker,20070.16,56,0,0.6791,Personal Loan,33946.12,0,0.4267,0.1655,0.0,36716.4175,6078.332557757364,0.1655480837082584,0,0.7056,6375.38,36716.4175,0.0,0.0,0.0,1.0,0.6861924686192469,0.057105159783280464,0.1958,0,0,1,1,0,0,35199.94,422399.32,12.583333333333334,2.6666666666666665,3.0,7,0.3086,0.6068368061377837,0,1,1,0,0,0,17.2,0.17153763859171367,34125.68,High,-41.2,1,61.1,767000.0,1,Review Required,Active digital banking engagement (score: 0.61) + Frequent loan product page visits (3.0/month) indicate interest + Diversified spending across categories → strong Personal Loan intent
IDBI101213,Udant Sha,Aligarh,21,Tier 3,gig_worker,60473.95,9,1,0.5452,Mortgage Loan,71385.57,0,0.0816,0.1279,0.0896,81859.37416666666,10472.266103457576,0.12792995561065393,0,0.6704,13534.05,81859.37416666666,6398.285,1.0,0.07816190955690688,1.0,0.6694560669456067,0.14796396453247357,0.0972,0,0,0,1,0,0,53457.88,641494.51,10.916666666666666,1.6666666666666667,2.6666666666666665,5,1.0185,0.5237562287431781,0,0,0,0,1,0,4.0,0.04035087719298246,71877.9,High,-15.9,0,47.1,2485000.0,1,Review Required,Increasing digital engagement trend (+102%) + Low existing EMI burden (8% of income) → strong Mortgage Loan intent
IDBI101214,Urvashi Patla,Mumbai,31,Tier 1,salaried,163192.35,52,3,0.4795,Home Loan,158734.67,0,0.001,0.3511,0.1727,192856.002,67713.14813980104,0.3511072895714235,1,1.0,192856.0,160713.335,27409.461666666666,1.75,0.17054877037220756,0.9230769230769231,0.3263598326359833,0.3066725906412866,0.2232,0,1,0,1,0,0,251241.62,3014899.42,8.75,1.4166666666666667,1.3333333333333333,6,0.3725,0.3692360100450842,2,2,0,1,0,0,3.8,0.038046729727544665,159153.53,High,2.5,0,50.6,5094000.0,1,Review Required,Diversified spending across categories + Increasing digital engagement trend (+37%) → strong Home Loan intent
IDBI101215,Ishaan Chatterjee,Chennai,41,Tier 1,salaried,195135.37,23,2,0.7932,Mortgage Loan,204952.97,0,0.2305,0.2815,0.155,222285.17181818184,62578.14040504845,0.28152188422282276,1,1.0,222285.17,203761.4075,31777.248333333333,1.6666666666666667,0.155953223543243,1.0,0.18828451882845187,0.3933150417103963,0.0949,0,0,0,1,1,0,207598.79,2491185.52,16.416666666666668,2.4166666666666665,2.5,15,-0.1545,0.5877089852092068,2,2,0,0,1,0,5.5,0.05512750949538795,204881.94,High,-4.8,0,48.4,5786000.0,0,Review Required,Active digital banking engagement (score: 0.59) + Frequent app usage (16.4 logins/month) → strong Mortgage Loan intent
IDBI101216,Aarnav Om,Bilaspur,36,Tier 3,salaried,107489.36,11,1,0.2546,Mortgage Loan,104270.1,0,0.001,0.3388,0.0889,126009.28,42696.245124412155,0.3388341328861823,1,1.0,126009.28,105007.73333333334,9270.640833333333,1.0,0.08828531517678698,0.6923076923076923,0.26359832635983266,0.19455444954032364,0.0969,0,0,0,1,0,0,72024.16,864289.92,5.166666666666667,0.75,1.25,1,-0.2889,0.2324592899232777,2,0,0,0,1,0,0.0,0.0,104321.12,High,3.0,0,42.8,3608000.0,2,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101217,Bishakha Vig,Kolkata,45,Tier 1,salaried,239335.21,26,1,0.5129,Auto Loan,233385.59,0,0.0143,0.3547,0.0915,281682.805,99918.59403295633,0.3547202465303352,1,1.0,281682.81,234735.6708333333,21350.193333333333,1.0,0.09095419225181317,1.0,0.3138075313807531,0.45565665050740006,0.0971,1,0,0,1,0,0,189128.89,2269546.71,10.75,1.5833333333333333,2.4166666666666665,12,0.1351,0.4578352667483983,2,2,0,0,0,1,4.0,0.04035087719298246,233428.77,High,2.5,0,47.5,2000000.0,1,Review Required,Low existing EMI burden (9% of income) + Highly regular income credit pattern (100% regularity) → strong Auto Loan intent
IDBI101218,Hitesh Bath,Rourkela,49,Tier 3,self_employed,332070.55,18,1,0.3916,Mortgage Loan,400000.0,0,0.001,0.3673,0.0924,425158.365,156142.0464903575,0.36725620226326133,0,0.5195,162153.84,425158.365,36944.299166666664,1.0,0.0868953834806159,0.9230769230769231,0.3891213389121339,0.8389186179690897,0.1023,0,0,0,1,0,0,292593.62,3511123.45,8.416666666666666,1.25,2.0833333333333335,4,0.0,0.37557158605552476,1,0,0,0,1,0,0.0,0.0,399370.4,High,-16.9,0,44.5,7500000.0,1,Review Required,"Healthy monthly spending of ₹292,594 indicates active lifestyle → strong Mortgage Loan intent"
IDBI101219,Waida Dey,Bengaluru,33,Tier 1,salaried,157824.79,100,0,0.9087,Auto Loan,160664.59,1,0.9975,0.3498,0.0,194019.28100000002,67869.81158489923,0.3498096232245043,1,1.0,194019.28,161682.73416666666,0.0,0.0,0.0,0.9230769230769231,0.0794979079497908,0.3086236912361937,0.1177,1,0,0,1,0,0,128286.31,1539435.77,17.333333333333332,2.25,4.083333333333333,14,0.124,0.6901981857549633,2,2,0,0,0,1,88.9,0.8888888888888888,161234.47,High,-2.1,0,88.6,2000000.0,1,Pre-qualified,Active digital banking engagement (score: 0.69) + Frequent app usage (17.3 logins/month) + Frequent loan product page visits (4.1/month) indicate interest → strong Auto Loan intent
IDBI101220,Hredhaan Kumar,Jodhpur,28,Tier 3,salaried,74609.28,36,0,0.8119,Personal Loan,78144.96,0,0.0181,0.3486,0.0,92796.03799999999,32352.270285423652,0.3486384869731578,1,1.0,92796.04,77330.03166666666,0.0,0.0,0.0,0.8461538461538461,0.26359832635983266,0.13884779943747444,0.1077,0,0,0,1,0,0,59140.75,709688.96,16.333333333333332,2.4166666666666665,2.6666666666666665,11,0.0917,0.6082787435735189,2,0,1,0,0,0,6.4,0.06384771868642837,76269.78,High,-2.2,0,51.6,1714000.0,1,Review Required,Active digital banking engagement (score: 0.61) + Frequent app usage (16.3 logins/month) → strong Personal Loan intent
IDBI101221,Raghav Dara,Vadodara,39,Tier 2,self_employed,102753.14,7,2,0.3209,Mortgage Loan,115513.77,0,0.001,0.3237,0.1687,130194.99166666665,42150.48236117241,0.32374887713875133,0,0.5172,50287.56,130194.99166666665,19484.21416666667,1.75,0.14965409895759563,1.0,0.4686192468619247,0.24524860774475565,0.1117,0,0,0,1,0,0,96446.3,1157355.65,6.416666666666667,0.8333333333333334,1.25,1,0.4211,0.29107089318199797,1,1,0,0,1,0,0.0,0.0,115554.87,High,-11.1,0,42.0,3114000.0,2,Review Required,Increasing digital engagement trend (+42%) → strong Mortgage Loan intent
IDBI101222,Tanveer Shankar,Visakhapatnam,34,Tier 2,self_employed,271237.03,62,2,0.5984,Auto Loan,309344.47,0,0.001,0.3508,0.1793,379486.71749999997,133135.03721435418,0.35082924138011284,0,0.544,145030.3,379486.7175,55480.486666666664,1.75,0.14619875771189977,1.0,0.5104602510460251,0.7469957221468811,0.103,1,0,0,1,0,0,273947.3,3287367.6,11.916666666666666,1.25,2.4166666666666665,8,-0.0674,0.4377917347544095,1,1,0,0,0,1,0.0,0.0,309406.8,High,-12.3,0,50.8,2000000.0,1,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI101223,Hamsini Chokshi,Coimbatore,44,Tier 2,salaried,175864.21,75,2,0.9003,Auto Loan,181153.04,1,0.7881,0.3594,0.1481,218861.794,78658.00910464051,0.35939579799222754,1,1.0,218861.79,182384.82833333334,26836.969166666666,1.5,0.14714474560141821,0.9230769230769231,0.3179916317991632,0.3502906016620558,0.093,1,0,0,1,0,0,178392.24,2140706.92,19.0,2.75,3.5833333333333335,7,0.2583,0.7293908908091435,2,1,0,0,0,1,88.9,0.8888888888888888,181370.22,High,-3.0,0,86.3,2000000.0,1,Pre-qualified,Active digital banking engagement (score: 0.73) + Frequent app usage (19.0 logins/month) + Frequent loan product page visits (3.6/month) indicate interest → strong Auto Loan intent
IDBI101224,Chakradhar Dasgupta,Kochi,36,Tier 2,gig_worker,80466.08,44,2,0.4829,Mortgage Loan,80000.0,0,0.001,0.2007,0.1541,87067.1425,17474.435204175545,0.2007006857285519,0,0.6606,15516.23,87067.1425,12329.6725,1.5833333333333333,0.14161108480159437,0.8461538461538461,0.9121338912133892,0.1584455909281755,0.0947,0,0,0,1,1,0,75220.72,902648.62,9.5,1.4166666666666667,2.25,9,-0.0141,0.4115056847662738,0,1,0,0,1,0,0.0,0.0,78865.46,High,2.0,0,50.7,2218000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101225,Tanvi Thaman,Guwahati,34,Tier 2,gig_worker,31238.9,40,1,0.6982,Personal Loan,31029.95,1,0.0297,0.1816,0.0987,35787.15083333333,6498.223036915497,0.18157978172609476,0,0.6881,4980.53,35787.15083333333,3061.5575000000003,1.0,0.08554907078963002,1.0,0.8410041841004184,0.05523483349406457,0.0942,0,0,0,1,0,0,25470.76,305649.09,15.416666666666666,2.25,2.75,11,-0.1525,0.5757226281341454,0,1,1,0,0,0,9.1,0.09131393298059964,32059.58,High,-2.6,0,54.7,583000.0,0,Review Required,Active digital banking engagement (score: 0.58) + Long banking relationship (40 months) with IDBI Bank → strong Personal Loan intent
